# Test: Metal Detector Battery Discharge Test
# Date: 2026-01-21 11:51:43
# Threshold: 6.0V
# Pass criteria: > 100 min
#
elapsed_seconds,elapsed_minutes,voltage_V
8803.0,146.717,7.8471
8804.0,146.733,7.8362
8805.0,146.750,7.8217
8806.0,146.767,7.8435
8807.0,146.783,7.8580
8808.0,146.800,7.8980
8809.0,146.817,7.9016
8810.0,146.833,7.8762
8811.0,146.850,7.8871
8812.0,146.867,7.8762
8813.0,146.883,7.8689
8814.0,146.900,7.7600
8815.0,146.917,7.7564
8816.0,146.933,7.8036
8817.0,146.950,7.8580
8818.0,146.967,7.8036
8819.0,146.983,7.8326
8820.0,147.000,7.8871
8821.0,147.017,7.8726
8822.0,147.033,7.8835
8823.0,147.050,7.8871
8824.0,147.067,7.8835
8825.0,147.083,7.8871
8826.0,147.100,7.8689
8827.0,147.117,7.7672
8828.0,147.133,7.8290
8829.0,147.150,7.8290
8830.0,147.167,7.8762
8831.0,147.183,7.7672
8832.0,147.200,7.7527
8833.0,147.217,7.8944
8834.0,147.233,7.8871
8835.0,147.250,7.8871
8836.0,147.267,7.8726
8837.0,147.283,7.8435
8838.0,147.300,7.8726
8839.0,147.317,7.7382
8840.0,147.333,7.8036
8841.0,147.350,7.8036
8842.0,147.367,7.7237
8843.0,147.383,7.8762
8844.0,147.400,7.7455
8845.0,147.417,7.8944
8846.0,147.433,7.8726
8847.0,147.450,7.8871
8848.0,147.467,7.8980
8849.0,147.483,7.8907
8850.0,147.500,7.8762
8851.0,147.517,7.7927
8852.0,147.533,7.8181
8853.0,147.550,7.8072
8854.0,147.567,7.8217
8855.0,147.583,7.8108
8856.0,147.600,7.8181
8857.0,147.617,7.7963
8858.0,147.633,7.8871
8859.0,147.650,7.8181
8860.0,147.667,7.8471
8861.0,147.683,7.8835
8862.0,147.700,7.8653
8863.0,147.717,7.8835
8864.0,147.733,7.7527
8865.0,147.750,7.8653
8866.0,147.767,7.7527
8867.0,147.783,7.7890
8868.0,147.800,7.7890
8869.0,147.817,7.7672
8870.0,147.833,7.8326
8871.0,147.850,7.8726
8872.0,147.867,7.8762
8873.0,147.883,7.8544
8874.0,147.900,7.8689
8875.0,147.917,7.8689
8876.0,147.933,7.8036
8877.0,147.950,7.8072
8878.0,147.967,7.7890
8879.0,147.983,7.8072
8880.0,148.000,7.8072
8881.0,148.017,7.7418
8882.0,148.033,7.7491
8883.0,148.050,7.8471
8884.0,148.067,7.8617
8885.0,148.083,7.8580
8886.0,148.100,7.8980
8887.0,148.117,7.8217
8888.0,148.133,7.8726
8889.0,148.150,7.8835
8890.0,148.167,7.8290
8891.0,148.183,7.7963
8892.0,148.200,7.7164
8893.0,148.217,7.8290
8894.0,148.233,7.8181
8895.0,148.250,7.8471
8896.0,148.267,7.8762
8897.0,148.283,7.8726
8898.0,148.300,7.8798
8899.0,148.317,7.8580
8900.0,148.333,7.8471
8901.0,148.350,7.8617
8902.0,148.367,7.8580
8903.0,148.383,7.8362
8904.0,148.400,7.7273
8905.0,148.417,7.8290
8906.0,148.433,7.7237
8907.0,148.450,7.8254
8908.0,148.467,7.8544
8909.0,148.483,7.8689
8910.0,148.500,7.8871
8911.0,148.517,7.8726
8912.0,148.533,7.8689
8913.0,148.550,7.8471
8914.0,148.567,7.8181
8915.0,148.583,7.8036
8916.0,148.600,7.8689
8917.0,148.617,7.7636
8918.0,148.633,7.8254
8919.0,148.650,7.7963
8920.0,148.667,7.8217
8921.0,148.683,7.8726
8922.0,148.700,7.8762
8923.0,148.717,7.8580
8924.0,148.733,7.8471
8925.0,148.750,7.8871
8926.0,148.767,7.8980
8927.0,148.783,7.7636
8928.0,148.800,7.8217
8929.0,148.817,7.7564
8930.0,148.833,7.8254
8931.0,148.850,7.7927
8932.0,148.867,7.8471
8933.0,148.883,7.8399
8934.0,148.900,7.8762
8935.0,148.917,7.8871
8936.0,148.933,7.8726
8937.0,148.950,7.8726
8938.0,148.967,7.8617
8939.0,148.983,7.8435
8940.0,149.000,7.7781
8941.0,149.017,7.8326
8942.0,149.033,7.7963
8943.0,149.050,7.7999
8944.0,149.067,7.8544
8945.0,149.083,7.7781
8946.0,149.100,7.8072
8947.0,149.117,7.8580
8948.0,149.133,7.8835
8949.0,149.150,7.8835
8950.0,149.167,7.8726
8951.0,149.183,7.8762
8952.0,149.200,7.8835
8953.0,149.217,7.8217
8954.0,149.233,7.7927
8955.0,149.250,7.8036
8956.0,149.267,7.8181
8957.0,149.283,7.8835
8958.0,149.300,7.7672
8959.0,149.317,7.8871
8960.0,149.333,7.8653
8961.0,149.350,7.7636
8962.0,149.367,7.7273
8963.0,149.383,7.8326
8964.0,149.400,7.7890
8965.0,149.417,7.6982
8966.0,149.433,7.8726
8967.0,149.450,7.8871
8968.0,149.467,7.8617
8969.0,149.483,7.8653
8970.0,149.500,7.8181
8971.0,149.517,7.8689
8972.0,149.533,7.8617
8973.0,149.550,7.7418
8974.0,149.567,7.7672
8975.0,149.583,7.7128
8976.0,149.600,7.8181
8977.0,149.617,7.8435
8978.0,149.633,7.8217
8979.0,149.650,7.8362
8980.0,149.667,7.8944
8981.0,149.683,7.7927
8982.0,149.700,7.8617
8983.0,149.717,7.8108
8984.0,149.734,7.7818
8985.0,149.750,7.8217
8986.0,149.767,7.8435
8987.0,149.783,7.7309
8988.0,149.800,7.7927
8989.0,149.817,7.8508
8990.0,149.833,7.7963
8991.0,149.850,7.8726
8992.0,149.867,7.7636
8993.0,149.883,7.8980
8994.0,149.900,7.8254
8995.0,149.917,7.8580
8996.0,149.933,7.7128
8997.0,149.950,7.8980
8998.0,149.967,7.8290
8999.0,149.983,7.8871
9000.0,150.000,7.8290
9001.0,150.017,7.7382
9002.0,150.033,7.8435
9003.0,150.050,7.7745
9004.0,150.067,7.8072
9005.0,150.083,7.7600
9006.0,150.100,7.8508
9007.0,150.117,7.8762
9008.0,150.133,7.8108
9009.0,150.150,7.8580
9010.0,150.167,7.8871
9011.0,150.183,7.8871
9012.0,150.200,7.8181
9013.0,150.217,7.8580
9014.0,150.233,7.8689
9015.0,150.250,7.8762
9016.0,150.267,7.8290
9017.0,150.283,7.8435
9018.0,150.300,7.8072
9019.0,150.317,7.7455
9020.0,150.333,7.8181
9021.0,150.350,7.8762
9022.0,150.367,7.8217
9023.0,150.383,7.8835
9024.0,150.400,7.8835
9025.0,150.417,7.7382
9026.0,150.433,7.7418
9027.0,150.450,7.7890
9028.0,150.467,7.8762
9029.0,150.483,7.8689
9030.0,150.500,7.8217
9031.0,150.517,7.8471
9032.0,150.533,7.8580
9033.0,150.550,7.8835
9034.0,150.567,7.8435
9035.0,150.583,7.8726
9036.0,150.600,7.8835
9037.0,150.617,7.8726
9038.0,150.634,7.8181
9039.0,150.650,7.8580
9040.0,150.667,7.8471
9041.0,150.683,7.8399
9042.0,150.700,7.8217
9043.0,150.717,7.8217
9044.0,150.733,7.7237
9045.0,150.750,7.8435
9046.0,150.767,7.8471
9047.0,150.783,7.8798
9048.0,150.800,7.8471
9049.0,150.817,7.8871
9050.0,150.833,7.8580
9051.0,150.850,7.8362
9052.0,150.867,7.8508
9053.0,150.883,7.8326
9054.0,150.900,7.8217
9055.0,150.917,7.8217
9056.0,150.933,7.8290
9057.0,150.950,7.7709
9058.0,150.967,7.7636
9059.0,150.983,7.8145
9060.0,151.000,7.8689
9061.0,151.017,7.8762
9062.0,151.033,7.8580
9063.0,151.050,7.8362
9064.0,151.067,7.8689
9065.0,151.083,7.8689
9066.0,151.100,7.7455
9067.0,151.117,7.8835
9068.0,151.134,7.8689
9069.0,151.150,7.8036
9070.0,151.167,7.7019
9071.0,151.183,7.8762
9072.0,151.200,7.9089
9073.0,151.217,7.8726
9074.0,151.233,7.8362
9075.0,151.250,7.8726
9076.0,151.267,7.8471
9077.0,151.283,7.8362
9078.0,151.300,7.8217
9079.0,151.317,7.7963
9080.0,151.333,7.7382
9081.0,151.350,7.7672
9082.0,151.367,7.8181
9083.0,151.383,7.8036
9084.0,151.400,7.8726
9085.0,151.417,7.8798
9086.0,151.433,7.8835
9087.0,151.450,7.8617
9088.0,151.467,7.8471
9089.0,151.483,7.8617
9090.0,151.500,7.8181
9091.0,151.517,7.7854
9092.0,151.533,7.7455
9093.0,151.550,7.8399
9094.0,151.567,7.8217
9095.0,151.583,7.8217
9096.0,151.600,7.7890
9097.0,151.617,7.8580
9098.0,151.633,7.8544
9099.0,151.650,7.8471
9100.0,151.667,7.8762
9101.0,151.683,7.8689
9102.0,151.700,7.8653
9103.0,151.717,7.8471
9104.0,151.733,7.8580
9105.0,151.750,7.8290
9106.0,151.767,7.8181
9107.0,151.783,7.8580
9108.0,151.800,7.7672
9109.0,151.817,7.8689
9110.0,151.833,7.8580
9111.0,151.850,7.8326
9112.0,151.867,7.8653
9113.0,151.883,7.8617
9114.0,151.900,7.8726
9115.0,151.917,7.8580
9116.0,151.933,7.8072
9117.0,151.950,7.8181
9118.0,151.967,7.7527
9119.0,151.983,7.8072
9120.0,152.000,7.7418
9121.0,152.017,7.7128
9122.0,152.033,7.8508
9123.0,152.050,7.8617
9124.0,152.067,7.8907
9125.0,152.083,7.8580
9126.0,152.100,7.8617
9127.0,152.117,7.8871
9128.0,152.133,7.7927
9129.0,152.150,7.8617
9130.0,152.167,7.8290
9131.0,152.183,7.8072
9132.0,152.200,7.7818
9133.0,152.217,7.7963
9134.0,152.233,7.8471
9135.0,152.250,7.8508
9136.0,152.267,7.8762
9137.0,152.283,7.8508
9138.0,152.300,7.8580
9139.0,152.317,7.8471
9140.0,152.333,7.8508
9141.0,152.350,7.7273
9142.0,152.367,7.7672
9143.0,152.383,7.7273
9144.0,152.400,7.7963
9145.0,152.417,7.8217
9146.0,152.433,7.8399
9147.0,152.450,7.7128
9148.0,152.467,7.8689
9149.0,152.483,7.8544
9150.0,152.500,7.8326
9151.0,152.517,7.8617
9152.0,152.533,7.8544
9153.0,152.550,7.8617
9154.0,152.567,7.8217
9155.0,152.583,7.7781
9156.0,152.600,7.7564
9157.0,152.617,7.7672
9158.0,152.633,7.8181
9159.0,152.650,7.7418
9160.0,152.667,7.8471
9161.0,152.683,7.8580
9162.0,152.700,7.8617
9163.0,152.717,7.8544
9164.0,152.733,7.8290
9165.0,152.750,7.8762
9166.0,152.767,7.8362
9167.0,152.783,7.8181
9168.0,152.800,7.7672
9169.0,152.817,7.8036
9170.0,152.833,7.8036
9171.0,152.850,7.7237
9172.0,152.867,7.8254
9173.0,152.883,7.8290
9174.0,152.900,7.8217
9175.0,152.917,7.8653
9176.0,152.933,7.8762
9177.0,152.950,7.8508
9178.0,152.967,7.8471
9179.0,152.983,7.8726
9180.0,153.000,7.7781
9181.0,153.017,7.8580
9182.0,153.033,7.7818
9183.0,153.050,7.8290
9184.0,153.067,7.8217
9185.0,153.083,7.8108
9186.0,153.100,7.8544
9187.0,153.117,7.8036
9188.0,153.133,7.8653
9189.0,153.150,7.9016
9190.0,153.167,7.8471
9191.0,153.183,7.8435
9192.0,153.200,7.7890
9193.0,153.217,7.8036
9194.0,153.233,7.7890
9195.0,153.250,7.7273
9196.0,153.267,7.7890
9197.0,153.283,7.7491
9198.0,153.300,7.8726
9199.0,153.317,7.8544
9200.0,153.333,7.8871
9201.0,153.350,7.8653
9202.0,153.367,7.8726
9203.0,153.383,7.8217
9204.0,153.400,7.8435
9205.0,153.417,7.8145
9206.0,153.433,7.8290
9207.0,153.450,7.7309
9208.0,153.467,7.8217
9209.0,153.483,7.7709
9210.0,153.500,7.8689
9211.0,153.517,7.8726
9212.0,153.533,7.8580
9213.0,153.550,7.8617
9214.0,153.567,7.8217
9215.0,153.583,7.8689
9216.0,153.600,7.8471
9217.0,153.617,7.8580
9218.0,153.633,7.7091
9219.0,153.650,7.7418
9220.0,153.667,7.7527
9221.0,153.683,7.8145
9222.0,153.700,7.7636
9223.0,153.717,7.8617
9224.0,153.733,7.8653
9225.0,153.750,7.8798
9226.0,153.767,7.8689
9227.0,153.783,7.8653
9228.0,153.800,7.8326
9229.0,153.817,7.8798
9230.0,153.833,7.8145
9231.0,153.850,7.8181
9232.0,153.867,7.8072
9233.0,153.883,7.7237
9234.0,153.900,7.8217
9235.0,153.917,7.7200
9236.0,153.933,7.8508
9237.0,153.950,7.8362
9238.0,153.967,7.8399
9239.0,153.983,7.8326
9240.0,154.000,7.8762
9241.0,154.017,7.8689
9242.0,154.033,7.8362
9243.0,154.050,7.8181
9244.0,154.067,7.8471
9245.0,154.083,7.8217
9246.0,154.100,7.8145
9247.0,154.117,7.6982
9248.0,154.133,7.8181
9249.0,154.150,7.8617
9250.0,154.167,7.8689
9251.0,154.183,7.8617
9252.0,154.200,7.8762
9253.0,154.217,7.8471
9254.0,154.233,7.7128
9255.0,154.250,7.7491
9256.0,154.267,7.8072
9257.0,154.283,7.7963
9258.0,154.300,7.7564
9259.0,154.317,7.7527
9260.0,154.333,7.6619
9261.0,154.350,7.8689
9262.0,154.367,7.8471
9263.0,154.383,7.8726
9264.0,154.400,7.8617
9265.0,154.417,7.8580
9266.0,154.433,7.8362
9267.0,154.450,7.8072
9268.0,154.467,7.8290
9269.0,154.483,7.7854
9270.0,154.500,7.7927
9271.0,154.517,7.7672
9272.0,154.533,7.7963
9273.0,154.550,7.8290
9274.0,154.567,7.8762
9275.0,154.583,7.8689
9276.0,154.600,7.8580
9277.0,154.617,7.8471
9278.0,154.633,7.8617
9279.0,154.650,7.8326
9280.0,154.667,7.7999
9281.0,154.683,7.7636
9282.0,154.700,7.8072
9283.0,154.717,7.7164
9284.0,154.733,7.8036
9285.0,154.750,7.7818
9286.0,154.767,7.7927
9287.0,154.783,7.8617
9288.0,154.800,7.8617
9289.0,154.817,7.8544
9290.0,154.833,7.8580
9291.0,154.850,7.8290
9292.0,154.867,7.8435
9293.0,154.883,7.7636
9294.0,154.900,7.8290
9295.0,154.917,7.8217
9296.0,154.933,7.7890
9297.0,154.950,7.8036
9298.0,154.967,7.7164
9299.0,154.983,7.7963
9300.0,155.000,7.8617
9301.0,155.017,7.8435
9302.0,155.033,7.8217
9303.0,155.050,7.8726
9304.0,155.067,7.8108
9305.0,155.083,7.8362
9306.0,155.100,7.8181
9307.0,155.117,7.7382
9308.0,155.133,7.7927
9309.0,155.150,7.7781
9310.0,155.167,7.7818
9311.0,155.183,7.8471
9312.0,155.200,7.8072
9313.0,155.217,7.8435
9314.0,155.233,7.8508
9315.0,155.250,7.8653
9316.0,155.267,7.8508
9317.0,155.283,7.8471
9318.0,155.300,7.8217
9319.0,155.317,7.7273
9320.0,155.333,7.8217
9321.0,155.350,7.8072
9322.0,155.367,7.7527
9323.0,155.383,7.6946
9324.0,155.400,7.8617
9325.0,155.417,7.8508
9326.0,155.433,7.8217
9327.0,155.450,7.8544
9328.0,155.467,7.8217
9329.0,155.483,7.8326
9330.0,155.500,7.8544
9331.0,155.517,7.8072
9332.0,155.533,7.7237
9333.0,155.550,7.7491
9334.0,155.567,7.7709
9335.0,155.583,7.7890
9336.0,155.600,7.8217
9337.0,155.617,7.8326
9338.0,155.633,7.8689
9339.0,155.650,7.8181
9340.0,155.667,7.8471
9341.0,155.683,7.8435
9342.0,155.700,7.8254
9343.0,155.717,7.7818
9344.0,155.733,7.6982
9345.0,155.750,7.8181
9346.0,155.767,7.7273
9347.0,155.783,7.7927
9348.0,155.800,7.7491
9349.0,155.817,7.7091
9350.0,155.833,7.8217
9351.0,155.850,7.8362
9352.0,155.867,7.8362
9353.0,155.883,7.8617
9354.0,155.900,7.8362
9355.0,155.917,7.8471
9356.0,155.933,7.8435
9357.0,155.950,7.7382
9358.0,155.967,7.8471
9359.0,155.983,7.7636
9360.0,156.000,7.7854
9361.0,156.017,7.8108
9362.0,156.033,7.8471
9363.0,156.050,7.8326
9364.0,156.067,7.8689
9365.0,156.083,7.8217
9366.0,156.100,7.8326
9367.0,156.117,7.8689
9368.0,156.133,7.8326
9369.0,156.150,7.7890
9370.0,156.167,7.8689
9371.0,156.183,7.7963
9372.0,156.200,7.7672
9373.0,156.217,7.7854
9374.0,156.233,7.7963
9375.0,156.250,7.8435
9376.0,156.267,7.8362
9377.0,156.283,7.8617
9378.0,156.300,7.8399
9379.0,156.317,7.8435
9380.0,156.333,7.8290
9381.0,156.350,7.7818
9382.0,156.367,7.7309
9383.0,156.383,7.7527
9384.0,156.400,7.7564
9385.0,156.417,7.7818
9386.0,156.433,7.7636
9387.0,156.450,7.8689
9388.0,156.467,7.8471
9389.0,156.483,7.8290
9390.0,156.500,7.8580
9391.0,156.517,7.8435
9392.0,156.533,7.8217
9393.0,156.550,7.7091
9394.0,156.567,7.7927
9395.0,156.583,7.7273
9396.0,156.600,7.8762
9397.0,156.617,7.7418
9398.0,156.633,7.8036
9399.0,156.650,7.7418
9400.0,156.667,7.7273
9401.0,156.683,7.8471
9402.0,156.700,7.8617
9403.0,156.717,7.8544
9404.0,156.733,7.8617
9405.0,156.750,7.8435
9406.0,156.767,7.7128
9407.0,156.783,7.7781
9408.0,156.800,7.7999
9409.0,156.817,7.7781
9410.0,156.833,7.8181
9411.0,156.850,7.8580
9412.0,156.867,7.8435
9413.0,156.883,7.8471
9414.0,156.900,7.8435
9415.0,156.917,7.8290
9416.0,156.933,7.8435
9417.0,156.950,7.8326
9418.0,156.967,7.8145
9419.0,156.983,7.7636
9420.0,157.000,7.7781
9421.0,157.017,7.8072
9422.0,157.033,7.8072
9423.0,157.050,7.7237
9424.0,157.067,7.7273
9425.0,157.083,7.7672
9426.0,157.100,7.8362
9427.0,157.117,7.8181
9428.0,157.133,7.8181
9429.0,157.150,7.8326
9430.0,157.167,7.8471
9431.0,157.183,7.8580
9432.0,157.200,7.7418
9433.0,157.217,7.7927
9434.0,157.233,7.7818
9435.0,157.250,7.7382
9436.0,157.267,7.8326
9437.0,157.283,7.8217
9438.0,157.300,7.8435
9439.0,157.317,7.8471
9440.0,157.333,7.8435
9441.0,157.350,7.8580
9442.0,157.367,7.8471
9443.0,157.383,7.8471
9444.0,157.400,7.7564
9445.0,157.417,7.7927
9446.0,157.433,7.7963
9447.0,157.450,7.7273
9448.0,157.467,7.7382
9449.0,157.483,7.8108
9450.0,157.500,7.8362
9451.0,157.517,7.8362
9452.0,157.533,7.8580
9453.0,157.550,7.8435
9454.0,157.567,7.8544
9455.0,157.583,7.8471
9456.0,157.600,7.7636
9457.0,157.617,7.7564
9458.0,157.633,7.7927
9459.0,157.650,7.7890
9460.0,157.667,7.8471
9461.0,157.683,7.8326
9462.0,157.700,7.7273
9463.0,157.717,7.8617
9464.0,157.733,7.8617
9465.0,157.750,7.8217
9466.0,157.767,7.8580
9467.0,157.783,7.8435
9468.0,157.800,7.8217
9469.0,157.817,7.7309
9470.0,157.833,7.7382
9471.0,157.850,7.7636
9472.0,157.867,7.8907
9473.0,157.883,7.7309
9474.0,157.900,7.8036
9475.0,157.917,7.8072
9476.0,157.933,7.8508
9477.0,157.950,7.8326
9478.0,157.967,7.8072
9479.0,157.983,7.8471
9480.0,158.000,7.8036
9481.0,158.017,7.7200
9482.0,158.033,7.7818
9483.0,158.050,7.7818
9484.0,158.067,7.7818
9485.0,158.083,7.7382
9486.0,158.100,7.7927
9487.0,158.117,7.8072
9488.0,158.133,7.8108
9489.0,158.150,7.8689
9490.0,158.167,7.8508
9491.0,158.183,7.8072
9492.0,158.200,7.8580
9493.0,158.217,7.8362
9494.0,158.233,7.7890
9495.0,158.250,7.7781
9496.0,158.267,7.7564
9497.0,158.283,7.8036
9498.0,158.300,7.7781
9499.0,158.317,7.7927
9500.0,158.333,7.7818
9501.0,158.350,7.8544
9502.0,158.367,7.8471
9503.0,158.383,7.8617
9504.0,158.400,7.8362
9505.0,158.417,7.8362
9506.0,158.433,7.8435
9507.0,158.450,7.7382
9508.0,158.467,7.8181
9509.0,158.483,7.8036
9510.0,158.500,7.7600
9511.0,158.517,7.8181
9512.0,158.533,7.7854
9513.0,158.550,7.8580
9514.0,158.567,7.8580
9515.0,158.583,7.8617
9516.0,158.600,7.8399
9517.0,158.617,7.8108
9518.0,158.633,7.8580
9519.0,158.650,7.7963
9520.0,158.667,7.7019
9521.0,158.683,7.7636
9522.0,158.700,7.7745
9523.0,158.717,7.7927
9524.0,158.733,7.7382
9525.0,158.750,7.7600
9526.0,158.767,7.8181
9527.0,158.783,7.8290
9528.0,158.800,7.8471
9529.0,158.817,7.8689
9530.0,158.833,7.8435
9531.0,158.850,7.8290
9532.0,158.867,7.8290
9533.0,158.883,7.8217
9534.0,158.900,7.8036
9535.0,158.917,7.7128
9536.0,158.933,7.7818
9537.0,158.950,7.7382
9538.0,158.967,7.8326
9539.0,158.983,7.8290
9540.0,159.000,7.8181
9541.0,159.017,7.8254
9542.0,159.033,7.8362
9543.0,159.050,7.8435
9544.0,159.067,7.7672
9545.0,159.083,7.7164
9546.0,159.100,7.7128
9547.0,159.117,7.8036
9548.0,159.133,7.7382
9549.0,159.150,7.8181
9550.0,159.167,7.7781
9551.0,159.183,7.8544
9552.0,159.200,7.8181
9553.0,159.217,7.7963
9554.0,159.233,7.8471
9555.0,159.250,7.8580
9556.0,159.267,7.8471
9557.0,159.283,7.7999
9558.0,159.300,7.7709
9559.0,159.317,7.7346
9560.0,159.333,7.7237
9561.0,159.350,7.8145
9562.0,159.367,7.7890
9563.0,159.383,7.8653
9564.0,159.400,7.8362
9565.0,159.417,7.8508
9566.0,159.433,7.8181
9567.0,159.450,7.8617
9568.0,159.467,7.8181
9569.0,159.483,7.8217
9570.0,159.500,7.7382
9571.0,159.517,7.6692
9572.0,159.533,7.7600
9573.0,159.550,7.8036
9574.0,159.567,7.7781
9575.0,159.583,7.8036
9576.0,159.600,7.8617
9577.0,159.617,7.8471
9578.0,159.633,7.8544
9579.0,159.650,7.8471
9580.0,159.667,7.8653
9581.0,159.683,7.8326
9582.0,159.700,7.8435
9583.0,159.717,7.7890
9584.0,159.733,7.6837
9585.0,159.750,7.7709
9586.0,159.767,7.7164
9587.0,159.783,7.7781
9588.0,159.800,7.6910
9589.0,159.817,7.7273
9590.0,159.833,7.8362
9591.0,159.850,7.8217
9592.0,159.867,7.8072
9593.0,159.883,7.8290
9594.0,159.900,7.8399
9595.0,159.917,7.8508
9596.0,159.933,7.7927
9597.0,159.950,7.7091
9598.0,159.967,7.7781
9599.0,159.983,7.7890
9600.0,160.000,7.7927
9601.0,160.017,7.8072
9602.0,160.033,7.8435
9603.0,160.050,7.8435
9604.0,160.067,7.8471
9605.0,160.083,7.8653
9606.0,160.100,7.8072
9607.0,160.117,7.8326
9608.0,160.133,7.6946
9609.0,160.150,7.7564
9610.0,160.167,7.7418
9611.0,160.183,7.7781
9612.0,160.200,7.7309
9613.0,160.217,7.7781
9614.0,160.233,7.8726
9615.0,160.250,7.8435
9616.0,160.267,7.8326
9617.0,160.283,7.8181
9618.0,160.300,7.8508
9619.0,160.317,7.8290
9620.0,160.333,7.7019
9621.0,160.350,7.7672
9622.0,160.367,7.7672
9623.0,160.383,7.7672
9624.0,160.400,7.7890
9625.0,160.417,7.7963
9626.0,160.433,7.8435
9627.0,160.450,7.8435
9628.0,160.467,7.8435
9629.0,160.483,7.8217
9630.0,160.500,7.8217
9631.0,160.517,7.8544
9632.0,160.533,7.8290
9633.0,160.550,7.7999
9634.0,160.567,7.8326
9635.0,160.583,7.8036
9636.0,160.600,7.7382
9637.0,160.617,7.7672
9638.0,160.633,7.7927
9639.0,160.650,7.7672
9640.0,160.667,7.8362
9641.0,160.683,7.8036
9642.0,160.700,7.8217
9643.0,160.717,7.8290
9644.0,160.733,7.8435
9645.0,160.750,7.7455
9646.0,160.767,7.8217
9647.0,160.783,7.7781
9648.0,160.800,7.7709
9649.0,160.817,7.7745
9650.0,160.833,7.7091
9651.0,160.850,7.7382
9652.0,160.867,7.8181
9653.0,160.883,7.8108
9654.0,160.900,7.8362
9655.0,160.917,7.8290
9656.0,160.933,7.8290
9657.0,160.950,7.8290
9658.0,160.967,7.7818
9659.0,160.983,7.7527
9660.0,161.000,7.8036
9661.0,161.017,7.7164
9662.0,161.033,7.8036
9663.0,161.050,7.7382
9664.0,161.067,7.7781
9665.0,161.083,7.8435
9666.0,161.100,7.8508
9667.0,161.117,7.8181
9668.0,161.133,7.8217
9669.0,161.150,7.8290
9670.0,161.167,7.8217
9671.0,161.183,7.7890
9672.0,161.200,7.7818
9673.0,161.217,7.8036
9674.0,161.233,7.7527
9675.0,161.250,7.7818
9676.0,161.267,7.7455
9677.0,161.283,7.8181
9678.0,161.300,7.8544
9679.0,161.317,7.8072
9680.0,161.333,7.8471
9681.0,161.350,7.8108
9682.0,161.367,7.8217
9683.0,161.383,7.7019
9684.0,161.400,7.7418
9685.0,161.417,7.7781
9686.0,161.433,7.7346
9687.0,161.450,7.8181
9688.0,161.467,7.8108
9689.0,161.483,7.8181
9690.0,161.500,7.8471
9691.0,161.517,7.8254
9692.0,161.533,7.8326
9693.0,161.550,7.8181
9694.0,161.567,7.8217
9695.0,161.583,7.8399
9696.0,161.600,7.7491
9697.0,161.617,7.7999
9698.0,161.633,7.7382
9699.0,161.650,7.7927
9700.0,161.667,7.7927
9701.0,161.683,7.7636
9702.0,161.700,7.8544
9703.0,161.717,7.8145
9704.0,161.733,7.8362
9705.0,161.750,7.8181
9706.0,161.767,7.8181
9707.0,161.783,7.8108
9708.0,161.800,7.8181
9709.0,161.817,7.7818
9710.0,161.833,7.7382
9711.0,161.850,7.7564
9712.0,161.867,7.6946
9713.0,161.883,7.7091
9714.0,161.900,7.6837
9715.0,161.917,7.8290
9716.0,161.933,7.8108
9717.0,161.950,7.8399
9718.0,161.967,7.8217
9719.0,161.983,7.8181
9720.0,162.000,7.8254
9721.0,162.017,7.6910
9722.0,162.033,7.7346
9723.0,162.050,7.7963
9724.0,162.067,7.8072
9725.0,162.083,7.7745
9726.0,162.100,7.7672
9727.0,162.117,7.8471
9728.0,162.133,7.8145
9729.0,162.150,7.8036
9730.0,162.167,7.8254
9731.0,162.183,7.7963
9732.0,162.200,7.8108
9733.0,162.217,7.7091
9734.0,162.233,7.7818
9735.0,162.250,7.7781
9736.0,162.267,7.8290
9737.0,162.283,7.7237
9738.0,162.300,7.7781
9739.0,162.317,7.7781
9740.0,162.333,7.8036
9741.0,162.350,7.8435
9742.0,162.367,7.8108
9743.0,162.383,7.8326
9744.0,162.400,7.8217
9745.0,162.417,7.8471
9746.0,162.433,7.8181
9747.0,162.450,7.7854
9748.0,162.467,7.7091
9749.0,162.483,7.7745
9750.0,162.500,7.7418
9751.0,162.517,7.7382
9752.0,162.533,7.7672
9753.0,162.550,7.8471
9754.0,162.567,7.8326
9755.0,162.583,7.7781
9756.0,162.600,7.8072
9757.0,162.617,7.8036
9758.0,162.633,7.8217
9759.0,162.650,7.7309
9760.0,162.667,7.6982
9761.0,162.683,7.7128
9762.0,162.700,7.7091
9763.0,162.717,7.7164
9764.0,162.733,7.6874
9765.0,162.750,7.8435
9766.0,162.767,7.8471
9767.0,162.783,7.8181
9768.0,162.800,7.8217
9769.0,162.817,7.8399
9770.0,162.833,7.7963
9771.0,162.850,7.7527
9772.0,162.867,7.7091
9773.0,162.883,7.7890
9774.0,162.900,7.7237
9775.0,162.917,7.7418
9776.0,162.933,7.6982
9777.0,162.950,7.7709
9778.0,162.967,7.8072
9779.0,162.983,7.8036
9780.0,163.000,7.8290
9781.0,163.017,7.8254
9782.0,163.033,7.7927
9783.0,163.050,7.7164
9784.0,163.067,7.6837
9785.0,163.083,7.7237
9786.0,163.100,7.7672
9787.0,163.117,7.7382
9788.0,163.133,7.7672
9789.0,163.150,7.7418
9790.0,163.167,7.6874
9791.0,163.183,7.8108
9792.0,163.200,7.8326
9793.0,163.217,7.8399
9794.0,163.233,7.8217
9795.0,163.250,7.8181
